Shipping Code,Category 1,Category 2,City,Library ID,Zip Code,Territory,Shipping Date,State,Shipping Rating,CO2 Emissions,Energy Usage,Damaged Items,Container Volume,Shipping Cost,Units
2296,Stationary,Paper,New York City,LL_113145,10011,East,5/11/2020,New York,Terrible,1,5,3,79,0,5
2297,Shelves and Couches,Desks and Tables,New York City,LL_113145,10011,East,5/11/2020,New York,Friendly,1,5,1,70,49,5
2298,Computers and Scanners,Telephones and Intercomms,New York City,LL_113145,10011,East,5/11/2020,New York,Moderate,1,5,0,69,8,5
2299,Computers and Scanners,Scanners,New York City,LL_113145,10011,East,5/11/2020,New York,Low,1,5,1,69,15,5
2300,Computers and Scanners,Telephones and Intercomms,New York City,LL_113145,10011,East,5/11/2020,New York,Friendly,1,5,2,73,27,5
2301,Stationary,Folders,Midland,LL_162362,48640,Central,18/11/2019,Michigan,Friendly,1,5,0,71,30,5
2302,Stationary,Folders,Midland,LL_162362,48640,Central,18/11/2019,Michigan,Friendly,1,5,1,73,0,5
2303,Computers and Scanners,Scanners,Columbus,LL_106558,31907,South,21/01/2021,Georgia,Moderate,1,5,0,62,19,7
2304,Shelves and Couches,Desk Chairs,Roswell,LL_157931,30076,South,22/09/2022,Georgia,Friendly,1,5,0,68,28,5
2306,Shelves and Couches,Book Shelf,Chicago,LL_115574,60623,Central,24/12/2021,Illinois,Terrible,1,5,0,1,0,5
2310,Stationary,Containers,Peoria,LL_120418,85345,West,12/06/2022,Arizona,Friendly,1,39,1,30,30,5
2311,Stationary,Paper,Peoria,LL_120418,85345,West,12/06/2022,Arizona,Very Friendly,55,619,3,81,24,32
2312,Stationary,Paper,Peoria,LL_120418,85345,West,12/06/2022,Arizona,Terrible,3,312,0,78,1,11
2313,Stationary,Containers,Peoria,LL_120418,85345,West,12/06/2022,Arizona,Very Friendly,1,5,1,78,25,4
2314,Stationary,Barcode Labels,Sioux Falls,LL_122035,57103,Central,25/07/2022,South Dakota,Very Friendly,579,819,3,78,32,293
2315,Stationary,Pens,Sioux Falls,LL_122035,57103,Central,25/07/2022,South Dakota,Friendly,3,115,1,69,26,5
2316,Stationary,Folders,Sioux Falls,LL_122035,57103,Central,25/07/2022,South Dakota,Very Friendly,6,514,1,78,28,16
2317,Shelves and Couches,Desk Chairs,Sioux Falls,LL_122035,57103,Central,25/07/2022,South Dakota,Terrible,1,5,2,69,35,5
2318,Stationary,Folders,Sioux Falls,LL_122035,57103,Central,25/07/2022,South Dakota,Friendly,1,869,1,76,9,3
2319,Computers and Scanners,Scanners,Sioux Falls,LL_122035,57103,Central,25/07/2022,South Dakota,Friendly,1,769,0,71,35,3
2321,Computers and Scanners,Scanners,Seattle,LL_165491,98115,West,24/03/2022,Washington,Friendly,1,66,0,71,33,5
2322,Stationary,Folders,Henderson,LL_109470,42420,South,3/01/2021,Kentucky,Friendly,1,120,1,73,31,5
2323,Stationary,Folders,Henderson,LL_109470,42420,South,3/01/2021,Kentucky,Moderate,1,880,1,79,11,4
2324,Stationary,Folders,Henderson,LL_109470,42420,South,3/01/2021,Kentucky,Moderate,1,74,1,72,21,5
2325,Stationary,Folders,Henderson,LL_109470,42420,South,3/01/2021,Kentucky,Low,1,664,0,69,22,5
2326,Stationary,Folders,New York City,LL_105102,10035,East,19/09/2020,New York,Moderate,1,382,0,71,15,6
2327,Shelves and Couches,Book Shelf,New York City,LL_105102,10035,East,19/09/2020,New York,Moderate,1,479,0,65,12,5
2328,Stationary,Paper,New York City,LL_105102,10035,East,19/09/2020,New York,Very Friendly,6,1,0,72,13,43
2329,Stationary,Envelopes,Fort Collins,LL_138422,80525,West,26/09/2022,Colorado,Very Friendly,3,875,1,72,8,27
2330,Shelves and Couches,Desks and Tables,Philadelphia,LL_147739,19140,East,29/12/2020,Pennsylvania,Low,17,441,0,73,16,26
2331,Stationary,Containers,Los Angeles,LL_155187,90004,West,26/09/2021,California,Very Friendly,41,324,1,76,18,109
2332,Stationary,Paper,Los Angeles,LL_155187,90004,West,26/09/2021,California,Friendly,1,613,0,76,19,3
2333,Stationary,Paper,Lafayette,LL_169285,47905,Central,25/03/2022,Indiana,Moderate,2,528,0,72,14,9
2334,Stationary,Paper,Lafayette,LL_169285,47905,Central,25/03/2022,Indiana,Moderate,3,278,0,75,13,14
2335,Stationary,Pens,Clarksville,LL_140886,37042,South,4/10/2019,Tennessee,Moderate,1,2,0,71,15,6
2336,Stationary,Envelopes,Fairfield,LL_152695,6824,East,10/12/2022,Connecticut,Moderate,1,821,0,72,7,5
2337,Stationary,Pens,Fairfield,LL_152695,6824,East,10/12/2022,Connecticut,Low,1,288,0,59,2,9
2338,Stationary,Paper,New York City,LL_110639,10009,East,23/08/2019,New York,Moderate,1,853,0,72,6,7
2339,Stationary,Paper,New York City,LL_110639,10009,East,23/08/2019,New York,Friendly,1,785,0,70,13,12
2341,Stationary,Paper,Warner Robins,LL_137736,31088,South,15/11/2021,Georgia,Terrible,1,5,0,1,0,5
2344,Stationary,Containers,Chicago,LL_155894,60623,Central,30/07/2019,Illinois,Friendly,1,41,2,37,37,5
2346,Stationary,Paper,San Antonio,LL_159373,78207,Central,18/03/2021,Texas,Terrible,3,758,0,78,1,11
2347,Stationary,Folders,San Antonio,LL_159373,78207,Central,18/03/2021,Texas,Very Friendly,56,206,3,81,27,32
2348,Shelves and Couches,Counters,San Antonio,LL_159373,78207,Central,18/03/2021,Texas,Terrible,1,5,1,75,52,5
2349,Stationary,Folders,Los Angeles,LL_109701,90032,West,3/12/2022,California,Friendly,1,390,2,74,38,5
2350,Stationary,Folders,Los Angeles,LL_109701,90032,West,3/12/2022,California,Very Friendly,1,5,1,78,27,4
2351,Stationary,Paper,Los Angeles,LL_109701,90032,West,3/12/2022,California,Terrible,1,5,3,79,41,5
2352,Stationary,Pens,Los Angeles,LL_109701,90032,West,3/12/2022,California,Very Friendly,583,861,3,78,34,296
2353,Stationary,Paper,Los Angeles,LL_109701,90032,West,3/12/2022,California,Friendly,3,880,1,69,36,5
2354,Shelves and Couches,Book Shelf,San Francisco,LL_111514,94122,West,2/09/2020,California,Friendly,1,696,1,74,35,5
2355,Stationary,Folders,San Francisco,LL_111514,94122,West,2/09/2020,California,Friendly,1,957,1,76,18,3
2356,Computers and Scanners,Scanners,San Francisco,LL_111514,94122,West,2/09/2020,California,Very Friendly,6,352,1,78,33,16
2357,Computers and Scanners,Fax Machines,San Francisco,LL_111514,94122,West,2/09/2020,California,Terrible,1,5,2,70,41,5
2358,Shelves and Couches,Counters,New York City,LL_148838,10024,East,21/03/2019,New York,Friendly,1,123,1,73,32,5
2359,Shelves and Couches,Counters,New York City,LL_148838,10024,East,21/03/2019,New York,Moderate,1,865,1,79,13,4
2360,Shelves and Couches,Counters,New York City,LL_148838,10024,East,21/03/2019,New York,Moderate,35,332,1,72,23,186
2361,Stationary,Paper,New York City,LL_148838,10024,East,21/03/2019,New York,Friendly,1,717,1,72,37,3
2362,Stationary,Paper,New York City,LL_148838,10024,East,21/03/2019,New York,Friendly,1,67,0,72,33,5
2363,Stationary,Folders,Columbus,LL_136497,43229,East,20/04/2022,Ohio,Moderate,16,973,1,75,28,39
2365,Stationary,Pens,Waynesboro,LL_108637,22980,South,18/03/2021,Virginia,Moderate,1,79,1,72,23,5
2366,Stationary,Folders,Waynesboro,LL_108637,22980,South,18/03/2021,Virginia,Friendly,1,137,1,75,52,5
2367,Shelves and Couches,Desk Chairs,Sacramento,LL_102295,95823,West,26/11/2019,California,Low,1,696,0,69,24,5
2368,Stationary,Paper,Clinton,LL_123659,20735,East,13/02/2022,Maryland,Moderate,1,509,0,71,20,6
2369,Shelves and Couches,Desks and Tables,Fairfield,LL_129469,45014,East,27/09/2021,Ohio,Very Friendly,6,85,0,73,26,43
2370,Stationary,Paper,Fairfield,LL_129469,45014,East,27/09/2021,Ohio,Moderate,1,495,0,65,19,5
2371,Computers and Scanners,Scanners,Warwick,LL_155152,2886,East,9/07/2022,Rhode Island,Very Friendly,4,646,1,73,10,28
2372,Shelves and Couches,Desks and Tables,Aurora,LL_159940,60505,Central,11/07/2021,Illinois,Low,18,558,1,73,24,27
2373,Stationary,Staples,Aurora,LL_159940,60505,Central,11/07/2021,Illinois,Very Friendly,44,263,1,76,22,111
2374,Stationary,Paper,Aurora,LL_159940,60505,Central,11/07/2021,Illinois,Friendly,1,884,1,76,26,3
2375,Shelves and Couches,Desk Chairs,Aurora,LL_159940,60505,Central,11/07/2021,Illinois,Moderate,2,840,1,72,20,9
2376,Stationary,Staples,Smyrna,LL_119669,30080,South,30/01/2022,Georgia,Moderate,3,48,0,75,23,14
2377,Stationary,Folders,Columbus,LL_164616,43229,East,21/08/2019,Ohio,Moderate,1,836,0,72,11,6
2378,Stationary,Additional Supplies,Columbus,LL_164616,43229,East,21/08/2019,Ohio,Moderate,1,954,0,71,16,6
2379,Stationary,Paper,Thousand Oaks,LL_148628,91360,West,11/12/2020,California,Moderate,1,161,0,72,18,5
2380,Stationary,Staples,Lorain,LL_118052,44052,East,10/05/2021,Ohio,Low,1,585,0,60,3,9
2381,Stationary,Paper,Lorain,LL_118052,44052,East,10/05/2021,Ohio,Low,1,183,0,65,13,9
2382,Shelves and Couches,Desks and Tables,Lorain,LL_118052,44052,East,10/05/2021,Ohio,Moderate,1,997,0,72,10,7
2383,Stationary,Pens,Fresno,LL_117534,93727,West,26/03/2022,California,Friendly,1,855,0,70,18,13
2384,Stationary,Paper,Fresno,LL_117534,93727,West,26/03/2022,California,Terrible,1,5,2,93,93,5
2388,Stationary,Staples,San Diego,LL_145065,92105,West,15/12/2020,California,Terrible,3,847,0,78,1,11
2389,Stationary,Folders,San Diego,LL_145065,92105,West,15/12/2020,California,Very Friendly,55,302,3,81,29,33
2390,Stationary,Paper,New York City,LL_127040,10009,East,10/12/2020,New York,Terrible,1,5,1,75,54,5
2391,Stationary,Paper,New York City,LL_127040,10009,East,10/12/2020,New York,Very Friendly,1,5,1,79,30,4
2392,Computers and Scanners,Scanners,New York City,LL_127040,10009,East,10/12/2020,New York,Friendly,1,398,2,75,43,5
2393,Shelves and Couches,Desks and Tables,New York City,LL_127040,10009,East,10/12/2020,New York,Terrible,1,5,3,79,47,5
2394,Stationary,Paper,Malden,LL_128111,2148,East,23/03/2021,Massachusetts,Terrible,1,5,0,75,0,5
2395,Computers and Scanners,Scanners,New York City,LL_137897,10035,East,19/11/2020,New York,Very Friendly,574,686,3,78,38,298
2396,Computers and Scanners,Scanners,New York City,LL_137897,10035,East,19/11/2020,New York,Friendly,1,42,2,51,51,5
2397,Stationary,Paper,New York City,LL_137897,10035,East,19/11/2020,New York,Friendly,3,585,1,70,59,5
2398,Stationary,Barcode Labels,San Francisco,LL_169264,94109,West,16/08/2022,California,Terrible,1,5,3,70,48,5
2399,Stationary,Paper,San Francisco,LL_169264,94109,West,16/08/2022,California,Friendly,1,706,1,74,38,5
2400,Stationary,Containers,Florence,LL_147361,29501,South,15/09/2022,South Carolina,Friendly,1,183,1,76,35,3
2401,Stationary,Containers,Florence,LL_147361,29501,South,15/09/2022,South Carolina,Very Friendly,6,507,2,78,38,17
2402,Stationary,Containers,Springfield,LL_145877,65807,Central,4/04/2022,Missouri,Friendly,1,176,1,72,42,3
2403,Stationary,Envelopes,Springfield,LL_145877,65807,Central,4/04/2022,Missouri,Moderate,35,818,1,72,27,188
2404,Shelves and Couches,Book Shelf,Huntsville,LL_110170,77340,Central,3/10/2021,Texas,Friendly,1,119,1,74,32,5
2405,Computers and Scanners,Scanners,Los Angeles,LL_108574,90045,West,11/10/2022,California,Moderate,1,182,1,79,17,4
2406,Computers and Scanners,Telephones and Intercomms,Los Angeles,LL_108574,90045,West,11/10/2022,California,Friendly,1,70,1,72,41,5
2407,Computers and Scanners,Telephones and Intercomms,Los Angeles,LL_108574,90045,West,11/10/2022,California,Moderate,17,128,1,75,41,39
2408,Stationary,Paper,San Francisco,LL_144589,94122,West,25/01/2022,California,Friendly,1,143,1,75,66,5
2410,Shelves and Couches,Desks and Tables,San Francisco,LL_155985,94122,West,25/03/2022,California,Moderate,1,81,1,72,23,5
2411,Stationary,Staples,Philadelphia,LL_162684,19120,East,6/08/2019,Pennsylvania,Low,1,714,0,70,32,5
2412,Stationary,Folders,Los Angeles,LL_142041,90036,West,9/06/2020,California,Moderate,1,735,0,71,32,6
2413,Stationary,Paper,Los Angeles,LL_151295,90045,West,16/11/2019,California,Very Friendly,6,568,1,73,34,44
2414,Shelves and Couches,Counters,Los Angeles,LL_151295,90045,West,16/11/2019,California,Very Friendly,44,307,1,76,25,112
2415,Shelves and Couches,Desk Chairs,Milwaukee,LL_156300,53209,Central,2/01/2022,Wisconsin,Moderate,1,500,0,65,26,5
2416,Shelves and Couches,Book Shelf,Holyoke,LL_146087,1040,East,11/07/2020,Massachusetts,Very Friendly,4,248,1,73,17,28
2417,Computers and Scanners,Scanners,Albuquerque,LL_168655,87105,West,18/10/2022,New Mexico,Low,17,705,1,74,35,27
2418,Stationary,Folders,Albuquerque,LL_168655,87105,West,18/10/2022,New Mexico,Friendly,1,93,1,76,32,3
2419,Computers and Scanners,Fax Machines,Sparks,LL_107202,89431,West,28/05/2021,Nevada,Moderate,2,68,1,72,25,10
2420,Stationary,Containers,Coachella,LL_159597,92236,West,14/11/2022,California,Moderate,3,255,0,75,31,14
2421,Computers and Scanners,Scanners,Coachella,LL_159597,92236,West,14/11/2022,California,Moderate,1,76,0,72,27,6
2422,Stationary,Containers,Elmhurst,LL_155551,60126,Central,23/04/2021,Illinois,Moderate,1,824,0,72,17,6
2423,Stationary,Paper,Elmhurst,LL_155551,60126,Central,23/04/2021,Illinois,Moderate,1,172,0,72,21,5
2424,Computers and Scanners,Scanners,Fairfield,LL_147669,45014,East,30/12/2022,Ohio,Low,1,645,0,60,7,9
2425,Stationary,Folders,Fairfield,LL_147669,45014,East,30/12/2022,Ohio,Low,1,439,0,65,15,10
2426,Shelves and Couches,Counters,Fairfield,LL_147669,45014,East,30/12/2022,Ohio,Moderate,1,993,0,72,16,7
2427,Stationary,Staples,Fairfield,LL_147669,45014,East,30/12/2022,Ohio,Friendly,1,940,0,70,28,13
2429,Stationary,Folders,Arlington,LL_169922,76017,Central,17/06/2021,Texas,Friendly,1,43,2,63,63,5
2430,Shelves and Couches,Desks and Tables,Arlington,LL_169922,76017,Central,17/06/2021,Texas,Friendly,1,83,2,64,64,5
2432,Shelves and Couches,Desks and Tables,Seattle,LL_129805,98103,West,2/01/2023,Washington,Terrible,3,137,1,78,1,11
2433,Shelves and Couches,Desk Chairs,New York City,LL_148586,10009,East,1/04/2019,New York,Very Friendly,56,728,3,81,31,33
2434,Computers and Scanners,Telephones and Intercomms,Houston,LL_112613,77070,Central,1/06/2022,Texas,Terrible,1,5,1,75,56,5
2435,Stationary,Envelopes,Springfield,LL_154746,22153,South,17/11/2020,Virginia,Very Friendly,1,5,1,79,33,4
2436,Stationary,Pens,Springfield,LL_154746,22153,South,17/11/2020,Virginia,Friendly,1,401,2,75,47,5
2437,Shelves and Couches,Desks and Tables,Farmington,LL_140053,87401,West,10/07/2022,New Mexico,Terrible,1,5,0,76,0,5
2438,Shelves and Couches,Counters,Louisville,LL_164210,80027,West,20/11/2019,Colorado,Terrible,1,5,3,79,54,5
2439,Stationary,Paper,Louisville,LL_164210,80027,West,20/11/2019,Colorado,Terrible,1,5,2,99,99,5
2440,Shelves and Couches,Desks and Tables,Tampa,LL_139948,33614,South,22/07/2022,Florida,Very Friendly,583,14,3,78,41,301
2441,Computers and Scanners,Telephones and Intercomms,Passaic,LL_146934,7055,East,27/05/2021,New Jersey,Friendly,5,331,1,70,57,5
2442,Shelves and Couches,Counters,Passaic,LL_146934,7055,East,27/05/2021,New Jersey,Terrible,1,5,3,70,59,5
2443,Stationary,Pens,Passaic,LL_146934,7055,East,27/05/2021,New Jersey,Friendly,1,709,1,74,55,5
2444,Computers and Scanners,Scanners,Passaic,LL_146934,7055,East,27/05/2021,New Jersey,Friendly,1,172,1,77,45,3
2445,Stationary,Envelopes,Passaic,LL_146934,7055,East,27/05/2021,New Jersey,Very Friendly,7,565,2,79,42,17
2446,Computers and Scanners,Telephones and Intercomms,Passaic,LL_146934,7055,East,27/05/2021,New Jersey,Friendly,1,200,1,72,50,3
2447,Stationary,Envelopes,Los Angeles,LL_100573,90004,West,1/10/2020,California,Moderate,36,460,1,73,32,190
2448,Shelves and Couches,Desk Chairs,Philadelphia,LL_119165,19143,East,6/11/2021,Pennsylvania,Friendly,1,128,1,74,43,5
2449,Stationary,Containers,North Charleston,LL_128027,29406,South,17/09/2020,South Carolina,Moderate,18,673,1,75,52,39
2451,Stationary,Barcode Labels,New York City,LL_140949,10011,East,22/03/2022,New York,Moderate,1,508,1,79,17,5
2452,Computers and Scanners,Telephones and Intercomms,New York City,LL_140949,10011,East,22/03/2022,New York,Friendly,1,70,1,72,51,5
2453,Stationary,Folders,New York City,LL_140949,10011,East,22/03/2022,New York,Friendly,1,146,1,75,67,5
2454,Computers and Scanners,Scanners,New York City,LL_140949,10011,East,22/03/2022,New York,Low,1,714,1,70,37,5
2455,Computers and Scanners,Scanners,New York City,LL_140949,10011,East,22/03/2022,New York,Moderate,1,81,1,72,25,5
2456,Stationary,Containers,New York City,LL_140949,10011,East,22/03/2022,New York,Moderate,1,479,0,71,50,6
2457,Stationary,Barcode Labels,New York City,LL_140949,10011,East,22/03/2022,New York,Very Friendly,6,919,1,73,38,45
2458,Stationary,Paper,New York City,LL_140949,10011,East,22/03/2022,New York,Very Friendly,4,334,1,73,27,28
2459,Stationary,Containers,New York City,LL_140949,10011,East,22/03/2022,New York,Very Friendly,46,711,1,76,30,114
2460,Stationary,Pens,Plainfield,LL_138548,7060,East,21/08/2022,New Jersey,Friendly,1,24,1,77,43,4
2461,Stationary,Paper,Seattle,LL_142419,98115,West,13/07/2020,Washington,Moderate,1,500,1,65,35,5
2462,Stationary,Folders,Seattle,LL_142419,98115,West,13/07/2020,Washington,Low,18,934,1,74,43,28
2463,Stationary,Folders,New York City,LL_148691,10009,East,9/12/2022,New York,Moderate,2,58,1,72,28,10
2464,Stationary,Folders,New York City,LL_148691,10009,East,9/12/2022,New York,Moderate,3,332,0,75,35,14
2465,Computers and Scanners,Telephones and Intercomms,New York City,LL_148691,10009,East,9/12/2022,New York,Moderate,1,225,0,72,39,6
2466,Stationary,Barcode Labels,New York City,LL_148691,10009,East,9/12/2022,New York,Moderate,1,871,0,73,23,6
2467,Stationary,Paper,Newport News,LL_128755,23602,South,8/05/2022,Virginia,Moderate,1,178,0,73,21,5
2468,Stationary,Containers,Newport News,LL_128755,23602,South,8/05/2022,Virginia,Low,1,509,0,61,13,10
2469,Stationary,Paper,Newport News,LL_128755,23602,South,8/05/2022,Virginia,Low,1,372,0,66,17,10
2470,Stationary,Containers,Newport News,LL_128755,23602,South,8/05/2022,Virginia,Moderate,1,692,0,72,29,7
2471,Shelves and Couches,Desks and Tables,Fayetteville,LL_135923,28314,South,28/01/2021,North Carolina,Friendly,1,528,0,71,45,13
2472,Shelves and Couches,Book Shelf,Fayetteville,LL_135923,28314,South,28/01/2021,North Carolina,Terrible,1,5,3,93,93,5
2474,Shelves and Couches,Desk Chairs,Los Angeles,LL_114972,90032,West,6/11/2021,California,Friendly,1,5,2,64,64,5
2475,Computers and Scanners,Scanners,Los Angeles,LL_114972,90032,West,6/11/2021,California,Friendly,1,5,3,73,73,5
2476,Stationary,Barcode Labels,Los Angeles,LL_114972,90032,West,6/11/2021,California,Terrible,3,566,1,78,2,11
2477,Stationary,Pens,Los Angeles,LL_114972,90032,West,6/11/2021,California,Terrible,1,5,2,75,60,5
2478,Shelves and Couches,Counters,Los Angeles,LL_102750,90036,West,8/09/2022,California,Very Friendly,54,724,3,81,33,33
2479,Stationary,Paper,New York City,LL_145212,10011,East,19/09/2019,New York,Very Friendly,1,5,2,79,34,4
2481,Stationary,Containers,Dallas,LL_141992,75220,Central,25/06/2022,Texas,Friendly,1,5,3,75,52,5
2482,Stationary,Containers,Seattle,LL_147956,98105,West,31/12/2022,Washington,Terrible,1,5,4,80,61,5
2483,Computers and Scanners,Telephones and Intercomms,Seattle,LL_126067,98105,West,3/09/2022,Washington,Terrible,1,5,0,76,0,5
2484,Shelves and Couches,Counters,Seattle,LL_126067,98105,West,3/09/2022,Washington,Very Friendly,566,34,3,79,43,304
2485,Stationary,Folders,Seattle,LL_126067,98105,West,3/09/2022,Washington,Friendly,4,563,2,70,69,5
2486,Stationary,Paper,Seattle,LL_126067,98105,West,3/09/2022,Washington,Terrible,1,5,3,71,50,5
2487,Stationary,Containers,Newark,LL_104514,19711,East,4/01/2020,Delaware,Friendly,1,153,2,77,53,3
2488,Stationary,Paper,Newark,LL_104514,19711,East,4/01/2020,Delaware,Very Friendly,7,310,2,79,44,17
2489,Stationary,Paper,Newark,LL_104514,19711,East,4/01/2020,Delaware,Moderate,39,594,1,73,40,192
2490,Computers and Scanners,Telephones and Intercomms,New York City,LL_141040,10024,East,13/10/2020,New York,Friendly,1,78,1,73,50,3
2491,Stationary,Paper,New York City,LL_141040,10024,East,13/10/2020,New York,Friendly,1,5,1,74,52,5
2492,Stationary,Paper,Los Angeles,LL_113579,90049,West,15/12/2019,California,Moderate,1,586,1,79,21,5
2493,Computers and Scanners,Telephones and Intercomms,Jamestown,LL_144624,14701,East,23/11/2019,New York,Friendly,1,5,1,74,51,5
2494,Shelves and Couches,Counters,Houston,LL_146206,77095,Central,14/09/2021,Texas,Moderate,19,794,1,76,59,40
2496,Shelves and Couches,Desk Chairs,Mishawaka,LL_136644,46544,Central,22/06/2019,Indiana,Friendly,1,5,1,72,60,5
2497,Stationary,Containers,San Diego,LL_122371,92037,West,1/10/2020,California,Friendly,1,5,2,75,80,5
